id,timestamp,transactionType,accountId,amount,recipientId,status
852,2025-05-26T12:29:56,withdraw,313,2500.12,null,account_invalid
853,2025-05-27T14:30:02,transfer,206,7272.00,421,balance_invalid
854,2025-05-28T18:30:21,transfer,165,4554.94,107,balance_invalid
855,2025-05-29T18:30:23,transfer,353,6171.00,467,account_invalid
856,2025-05-29T22:30:35,transfer,183,5601.00,15,account_invalid
857,2025-05-31T01:30:35,transfer,998,6160.00,800,success
858,2025-06-01T01:30:42,transfer,974,7581.00,457,success
859,2025-06-01T04:31:03,transfer,753,7408.00,830,success
860,2025-06-01T06:31:23,deposit,515,4644.00,null,success
861,2025-06-02T06:31:43,transfer,73,7611.00,571,account_invalid
862,2025-06-02T08:31:50,deposit,678,7395.00,null,account_invalid
863,2025-06-02T09:32:04,transfer,559,7924.00,775,balance_invalid
864,2025-06-02T11:32:24,withdraw,543,3764.00,null,success
865,2025-06-03T11:32:44,deposit,551,601.00,null,success
866,2025-06-04T13:33:11,withdraw,783,6788.00,null,success
867,2025-06-05T17:33:37,withdraw,455,5582.04,null,balance_insufficient
868,2025-06-06T19:33:39,withdraw,862,4133.00,null,balance_insufficient
869,2025-06-06T20:33:55,withdraw,419,9331.00,null,success
870,2025-06-07T21:34:02,withdraw,692,4592.00,null,balance_invalid
871,2025-06-08T21:34:15,transfer,502,347.00,165,balance_invalid
872,2025-06-09T23:34:36,withdraw,719,3580.00,null,balance_insufficient
873,2025-06-10T03:34:52,transfer,245,1061.15,695,success
874,2025-06-10T03:35:08,account_creation,856,0.00,null,success
875,2025-06-11T05:35:20,deposit,240,2417.00,null,balance_invalid
876,2025-06-12T07:35:33,account_creation,909,0.00,null,success
877,2025-06-13T09:35:49,deposit,976,3559.00,null,balance_invalid
878,2025-06-13T13:36:10,account_closure,112,0.00,null,balance_invalid
879,2025-06-14T15:36:27,account_creation,410,0.00,null,success
880,2025-06-15T18:36:32,withdraw,973,6673.00,null,balance_invalid
881,2025-06-16T22:37:01,deposit,599,884.00,null,balance_insufficient
882,2025-06-17T23:37:17,account_creation,49,0.00,null,balance_invalid
883,2025-06-19T03:37:18,withdraw,536,994.00,null,success
884,2025-06-19T04:37:24,withdraw,762,2626.00,null,balance_invalid
885,2025-06-19T05:37:38,deposit,88,6876.00,null,balance_insufficient
886,2025-06-20T05:37:47,withdraw,288,3057.00,null,success
887,2025-06-21T06:37:53,transfer,692,1655.00,318,balance_invalid
888,2025-06-21T07:38:02,account_creation,667,0.00,null,success
889,2025-06-22T08:38:19,account_closure,271,0.00,null,balance_invalid
890,2025-06-22T11:38:39,account_creation,406,0.00,null,success
891,2025-06-22T11:39:07,withdraw,259,5352.00,null,success
892,2025-06-22T14:39:34,transfer,556,9706.00,274,balance_invalid
893,2025-06-22T17:39:45,transfer,195,8527.00,622,account_invalid
894,2025-06-23T19:40:10,deposit,487,2600.00,null,account_invalid
895,2025-06-23T21:40:16,deposit,784,8010.78,null,success
896,2025-06-24T00:40:24,withdraw,102,3860.00,null,success
897,2025-06-24T02:40:35,transfer,932,9768.00,945,balance_invalid
898,2025-06-24T02:40:45,withdraw,225,8324.00,null,balance_insufficient
899,2025-06-24T06:41:03,transfer,673,7581.00,320,success
900,2025-06-24T09:41:28,withdraw,748,8799.65,null,success
901,2025-06-24T13:41:31,transfer,430,243.00,814,account_invalid
902,2025-06-25T13:41:40,deposit,493,9327.73,null,success
903,2025-06-26T14:41:52,transfer,695,5551.00,462,balance_insufficient
904,2025-06-26T16:41:53,transfer,855,2724.00,62,balance_invalid
905,2025-06-27T19:41:55,account_creation,968,0.00,null,balance_invalid
906,2025-06-28T19:42:10,withdraw,469,7141.00,null,balance_invalid
907,2025-06-29T23:42:25,account_closure,464,0.00,null,account_invalid
908,2025-07-01T02:42:34,transfer,748,1446.00,62,account_invalid
909,2025-07-02T03:42:55,deposit,443,7649.00,null,balance_insufficient
910,2025-07-03T03:42:58,withdraw,956,9633.00,null,success
911,2025-07-04T07:43:10,withdraw,599,3272.00,null,balance_invalid
912,2025-07-04T10:43:15,transfer,39,8038.00,400,balance_insufficient
913,2025-07-05T10:43:43,withdraw,692,1518.32,null,balance_invalid
914,2025-07-05T12:43:49,transfer,802,4265.00,603,balance_invalid
915,2025-07-06T16:44:17,deposit,613,6857.00,null,balance_invalid
916,2025-07-07T16:44:25,withdraw,235,3746.71,null,balance_insufficient
917,2025-07-07T19:44:47,deposit,319,3318.00,null,success
918,2025-07-08T23:44:49,deposit,872,190.00,null,success
919,2025-07-09T00:45:14,withdraw,705,4821.00,null,success
920,2025-07-09T00:45:39,withdraw,899,8437.79,null,balance_invalid
921,2025-07-10T01:45:58,deposit,828,6995.00,null,success
922,2025-07-10T02:46:10,transfer,86,7416.00,516,balance_invalid
923,2025-07-11T05:46:35,transfer,499,6853.19,925,success
924,2025-07-12T06:47,withdraw,782,8538.00,null,balance_invalid
925,2025-07-13T07:47:08,transfer,984,1506.11,340,account_invalid
926,2025-07-14T09:47:12,withdraw,655,1335.00,null,success
927,2025-07-14T11:47:28,transfer,674,1409.00,378,balance_insufficient
928,2025-07-14T14:47:50,withdraw,993,457.56,null,success
929,2025-07-14T14:48:01,account_creation,842,0.00,null,balance_insufficient
930,2025-07-15T14:48:28,withdraw,196,7564.00,null,success
931,2025-07-15T16:48:39,account_creation,605,0.00,null,balance_invalid
932,2025-07-16T19:48:53,transfer,792,3254.00,154,success
933,2025-07-17T23:49:17,deposit,873,8017.00,null,success
934,2025-07-18T02:49:39,account_closure,300,0.00,null,success
935,2025-07-19T02:49:41,transfer,876,1331.00,881,balance_invalid
936,2025-07-20T06:50:04,deposit,212,2963.00,null,success
937,2025-07-20T06:50:33,deposit,297,4709.00,null,balance_invalid
938,2025-07-21T08:50:42,transfer,149,3456.95,938,success
939,2025-07-22T11:51:04,transfer,840,5637.00,193,success
940,2025-07-23T14:51:24,transfer,248,6116.00,195,balance_insufficient
941,2025-07-24T16:51:47,withdraw,951,7122.00,null,balance_insufficient
942,2025-07-24T18:52:15,transfer,174,1579.00,904,balance_invalid
943,2025-07-24T19:52:23,deposit,57,990.00,null,balance_invalid
944,2025-07-25T20:52:28,deposit,11,7826.00,null,balance_insufficient
945,2025-07-25T20:52:37,deposit,479,5978.00,null,success
946,2025-07-26T21:52:53,deposit,94,1285.00,null,balance_invalid
947,2025-07-27T21:53:09,withdraw,745,7515.00,null,success
948,2025-07-29T00:53:38,withdraw,560,2637.00,null,success
949,2025-07-29T04:53:56,transfer,988,9911.00,666,account_invalid
950,2025-07-30T08:54:02,account_creation,625,0.00,null,success
951,2025-07-31T11:54:07,transfer,736,2061.00,424,balance_insufficient
952,2025-07-31T11:54:35,deposit,913,7626.00,null,balance_invalid
953,2025-07-31T12:54:45,transfer,516,5084.49,331,success
954,2025-07-31T13:55:06,deposit,778,1165.00,null,success
955,2025-08-01T13:55:23,withdraw,54,2112.00,null,success
956,2025-08-01T13:55:45,deposit,993,4240.00,null,balance_invalid
957,2025-08-02T17:55:59,transfer,624,3725.11,119,balance_insufficient
958,2025-08-02T19:55:59,account_closure,150,0.00,null,account_invalid
959,2025-08-02T22:56:09,transfer,811,7781.00,318,account_invalid
960,2025-08-04T01:56:32,deposit,886,2613.00,null,balance_invalid
961,2025-08-04T03:56:47,transfer,920,7668.00,789,success
962,2025-08-04T03:56:58,withdraw,827,4838.00,null,balance_insufficient
963,2025-08-04T06:57:01,account_closure,818,0.00,null,account_invalid
964,2025-08-05T06:57:27,account_closure,996,0.00,null,success
965,2025-08-05T09:57:32,withdraw,855,9377.00,null,success
966,2025-08-05T13:57:45,transfer,635,2799.00,718,success
967,2025-08-05T14:58,transfer,244,193.38,999,success
968,2025-08-06T15:58:23,transfer,644,1533.14,211,success
969,2025-08-07T19:58:52,withdraw,973,566.00,null,balance_invalid
970,2025-08-07T23:59:04,transfer,291,400.00,309,balance_insufficient
971,2025-08-09T02:59:31,deposit,978,1451.00,null,balance_insufficient
972,2025-08-09T05:59:32,deposit,357,4852.00,null,account_invalid
973,2025-08-09T07:59:54,transfer,13,9952.00,257,account_invalid
974,2025-08-09T08:00:04,transfer,146,8661.00,305,balance_insufficient
975,2025-08-10T12:00:33,withdraw,592,8205.04,null,balance_insufficient
976,2025-08-11T12:00:40,transfer,311,8476.00,955,balance_invalid
977,2025-08-11T15:00:44,withdraw,77,647.00,null,success
978,2025-08-12T17:01:09,transfer,710,6730.00,307,balance_invalid
979,2025-08-12T20:01:34,deposit,339,5825.00,null,balance_insufficient
980,2025-08-13T00:01:56,transfer,296,7502.00,500,account_invalid
981,2025-08-14T03:02:14,account_closure,88,0.00,null,balance_insufficient
982,2025-08-15T06:02:14,account_creation,355,0.00,null,balance_invalid
983,2025-08-15T07:02:42,withdraw,856,3441.04,null,balance_invalid
984,2025-08-16T10:03:02,deposit,685,849.00,null,balance_invalid
985,2025-08-17T13:03:08,deposit,269,9863.00,null,balance_insufficient
986,2025-08-18T14:03:24,deposit,949,2544.00,null,success
987,2025-08-18T18:03:27,transfer,352,9767.00,294,balance_invalid
988,2025-08-19T20:03:43,deposit,494,5236.00,null,balance_invalid
989,2025-08-21T00:03:48,withdraw,527,5179.00,null,balance_invalid
990,2025-08-22T01:03:57,deposit,140,3763.00,null,balance_invalid
991,2025-08-23T01:04:20,transfer,644,6410.00,923,success
992,2025-08-23T03:04:40,transfer,966,5849.00,965,balance_insufficient
993,2025-08-23T06:04:43,account_closure,964,0.00,null,balance_invalid
994,2025-08-23T09:04:50,deposit,929,3060.00,null,success
995,2025-08-23T12:04:53,deposit,741,8075.00,null,success
996,2025-08-23T14:05:01,transfer,328,6264.05,308,balance_invalid
997,2025-08-23T15:05:07,deposit,874,3467.00,null,success
998,2025-08-23T16:05:33,deposit,323,1864.70,null,success
999,2025-08-24T19:05:42,withdraw,499,8832.00,null,success
1000,2025-08-25T20:05:49,deposit,13,6463.00,null,success
